id,ecephys_probe_id,local_index,probe_horizontal_position,probe_vertical_position,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,ecephys_structure_id,ecephys_structure_acronym
849715828,792626853,361,11,3620,8314,1813,10244,,
849715830,792626853,362,59,3640,8315,1805,10250,,
849715832,792626853,363,27,3640,8316,1798,10256,,
849715834,792626853,364,43,3660,8317,1790,10263,,
849715836,792626853,365,11,3660,8318,1783,10269,,
849715838,792626853,366,59,3680,8319,1775,10275,,
849715840,792626853,367,27,3680,8320,1768,10281,,
849715842,792626853,368,43,3700,8321,1761,10288,,
849715844,792626853,369,11,3700,8322,1753,10294,,
849715846,792626853,370,59,3720,8323,1746,10300,,
849715848,792626853,371,27,3720,8324,1739,10306,,
849715850,792626853,372,43,3740,8326,1724,10319,,
849715852,792626853,373,11,3740,8327,1716,10325,,
849715854,792626853,374,59,3760,8329,1709,10331,,
849715856,792626853,375,27,3760,8330,1702,10337,,
849715858,792626853,376,43,3780,8331,1694,10343,,
849715860,792626853,377,11,3780,8332,1687,10349,,
849715862,792626853,378,59,3800,8333,1679,10355,,
849715866,792626853,380,43,3820,8335,1665,10368,,
849715868,792626853,381,11,3820,8336,1657,10374,,
849715870,792626853,382,59,3840,8338,1650,10380,,
849715872,792626853,383,27,3840,8339,1642,10386,,
849716528,792626851,1,11,20,7901,4096,8944,463,CA3
849716530,792626851,2,59,40,7905,4088,8947,463,CA3
849716532,792626851,3,27,40,7908,4080,8950,463,CA3
849716534,792626851,4,43,60,7912,4072,8953,463,CA3
849716536,792626851,5,11,60,7915,4065,8956,463,CA3
849716538,792626851,6,59,80,7919,4057,8959,463,CA3
849716540,792626851,7,27,80,7922,4049,8962,463,CA3
849716542,792626851,8,43,100,7926,4041,8965,463,CA3
849716544,792626851,9,11,100,7930,4034,8968,463,CA3
849716546,792626851,10,59,120,7933,4026,8971,463,CA3
849716548,792626851,11,27,120,7937,4018,8974,463,CA3
849716550,792626851,12,43,140,7944,4003,8979,463,CA3
849716552,792626851,13,11,140,7947,3996,8982,463,CA3
849716554,792626851,14,59,160,7951,3988,8985,463,CA3
849716556,792626851,15,27,160,7955,3980,8988,463,CA3
849716558,792626851,16,43,180,7958,3973,8991,463,CA3
849716560,792626851,17,11,180,7962,3965,8993,463,CA3
849716562,792626851,18,59,200,7965,3958,8996,463,CA3
849716564,792626851,19,27,200,7969,3950,8999,463,CA3
849716566,792626851,20,43,220,7972,3943,9002,463,CA3
849716568,792626851,21,11,220,7976,3935,9004,463,CA3
849716570,792626851,22,59,240,7979,3928,9007,463,CA3
849716572,792626851,23,27,240,7983,3920,9010,463,CA3
849716574,792626851,24,43,260,7986,3913,9013,463,CA3
849716576,792626851,25,11,260,7990,3905,9015,463,CA3
849716578,792626851,26,59,280,7993,3898,9018,463,CA3
849716580,792626851,27,27,280,7997,3890,9021,463,CA3
849716584,792626851,29,11,300,8004,3876,9026,463,CA3
849716586,792626851,30,59,320,8007,3868,9028,463,CA3
849716588,792626851,31,27,320,8011,3861,9031,463,CA3
849716590,792626851,32,43,340,8014,3854,9034,463,CA3
849716592,792626851,33,11,340,8018,3846,9036,463,CA3
849716594,792626851,34,59,360,8021,3839,9039,463,CA3
849716596,792626851,35,27,360,8024,3832,9041,463,CA3
849716600,792626851,37,11,380,8035,3810,9049,463,CA3
849716602,792626851,38,59,400,8038,3803,9052,463,CA3
849716604,792626851,39,27,400,8042,3796,9054,463,CA3
849716606,792626851,40,43,420,8045,3789,9057,463,CA3
849716608,792626851,41,11,420,8048,3781,9059,463,CA3
849716610,792626851,42,59,440,8052,3774,9062,463,CA3
849716612,792626851,43,27,440,8055,3767,9064,463,CA3
849716614,792626851,44,43,460,8058,3760,9067,463,CA3
849716616,792626851,45,11,460,8062,3753,9069,463,CA3
849716618,792626851,46,59,480,8065,3746,9071,463,CA3
849716620,792626851,47,27,480,8068,3739,9074,463,CA3
849716622,792626851,48,43,500,8072,3732,9076,463,CA3
849716624,792626851,49,11,500,8075,3725,9079,463,CA3
849716626,792626851,50,59,520,8078,3718,9081,463,CA3
849716628,792626851,51,27,520,8082,3711,9084,463,CA3
849716630,792626851,52,43,540,8085,3705,9086,463,CA3
849716632,792626851,53,11,540,8088,3698,9089,463,CA3
849716634,792626851,54,59,560,8091,3691,9091,463,CA3
849716636,792626851,55,27,560,8095,3684,9093,463,CA3
849716638,792626851,56,43,580,8098,3677,9096,463,CA3
849716640,792626851,57,11,580,8101,3671,9098,463,CA3
849716642,792626851,58,59,600,8104,3664,9101,463,CA3
849716644,792626851,59,27,600,8107,3657,9103,463,CA3
849716646,792626851,60,43,620,8114,3644,9108,463,CA3
849716648,792626851,61,11,620,8117,3637,9110,463,CA3
849716650,792626851,62,59,640,8120,3631,9113,463,CA3
849716652,792626851,63,27,640,8123,3624,9115,463,CA3
849716654,792626851,64,43,660,8126,3618,9118,463,CA3
849716656,792626851,65,11,660,8129,3611,9120,463,CA3
849716658,792626851,66,59,680,8133,3605,9122,463,CA3
849716660,792626851,67,27,680,8136,3599,9125,463,CA3
849716662,792626851,68,43,700,8139,3592,9127,463,CA3
849716664,792626851,69,11,700,8142,3586,9130,463,CA3
849716666,792626851,70,59,720,8145,3580,9132,463,CA3
849716668,792626851,71,27,720,8148,3573,9135,463,CA3
849716670,792626851,72,43,740,8151,3567,9137,463,CA3
849716672,792626851,73,11,740,8154,3561,9140,463,CA3
849716674,792626851,74,59,760,8157,3555,9142,463,CA3
849716678,792626851,76,43,780,8163,3543,9147,463,CA3
849716680,792626851,77,11,780,8166,3536,9150,463,CA3
849716682,792626851,78,59,800,8169,3530,9152,463,CA3
849716684,792626851,79,27,800,8172,3524,9155,423,CA2
849716686,792626851,80,43,820,8175,3519,9157,423,CA2
849716688,792626851,81,11,820,8178,3513,9160,423,CA2
849716690,792626851,82,59,840,8181,3507,9162,423,CA2
849716692,792626851,83,27,840,8184,3501,9165,423,CA2
849716694,792626851,84,43,860,8189,3489,9170,423,CA2
849716696,792626851,85,11,860,8192,3484,9173,423,CA2
849716698,792626851,86,59,880,8195,3478,9175,423,CA2
849716700,792626851,87,27,880,8198,3472,9178,423,CA2
849716702,792626851,88,43,900,8201,3467,9181,382,CA1
849716704,792626851,89,11,900,8204,3461,9183,382,CA1
849716706,792626851,90,59,920,8207,3456,9186,382,CA1
849716708,792626851,91,27,920,8209,3450,9189,382,CA1
849716710,792626851,92,43,940,8212,3445,9191,382,CA1
849716712,792626851,93,11,940,8215,3439,9194,382,CA1
849716714,792626851,94,59,960,8218,3434,9197,382,CA1
849716716,792626851,95,27,960,8221,3429,9200,382,CA1
849716718,792626851,96,43,980,8224,3423,9202,382,CA1
849716720,792626851,97,11,980,8226,3418,9205,382,CA1
849716722,792626851,98,59,1000,8229,3413,9208,382,CA1
849716724,792626851,99,27,1000,8232,3408,9211,382,CA1
849716726,792626851,100,43,1020,8235,3402,9214,382,CA1
849716728,792626851,101,11,1020,8238,3397,9217,382,CA1
849716730,792626851,102,59,1040,8240,3392,9220,382,CA1
849716732,792626851,103,27,1040,8243,3387,9222,382,CA1
849716734,792626851,104,43,1060,8246,3382,9225,382,CA1
849716736,792626851,105,11,1060,8249,3377,9228,382,CA1
849716738,792626851,106,59,1080,8252,3372,9231,382,CA1
849716740,792626851,107,27,1080,8254,3367,9234,382,CA1
849716742,792626851,108,43,1100,8260,3357,9240,382,CA1
849716744,792626851,109,11,1100,8263,3353,9243,382,CA1
849716746,792626851,110,59,1120,8266,3348,9246,382,CA1
849716748,792626851,111,27,1120,8268,3343,9249,382,CA1
849716752,792626851,113,11,1140,8274,3333,9256,382,CA1
849716754,792626851,114,59,1160,8277,3329,9259,382,CA1
849716756,792626851,115,27,1160,8280,3324,9262,382,CA1
849716758,792626851,116,43,1180,8283,3319,9265,382,CA1
849716760,792626851,117,11,1180,8285,3315,9268,382,CA1
849716762,792626851,118,59,1200,8288,3310,9271,382,CA1
849716764,792626851,119,27,1200,8291,3305,9275,382,CA1
849716766,792626851,120,43,1220,8294,3301,9278,382,CA1
849716768,792626851,121,11,1220,8297,3296,9281,382,CA1
849716770,792626851,122,59,1240,8300,3292,9284,382,CA1
849716772,792626851,123,27,1240,8303,3287,9287,382,CA1
849716774,792626851,124,43,1260,8306,3283,9291,382,CA1
849716776,792626851,125,11,1260,8309,3278,9294,382,CA1
849716778,792626851,126,59,1280,8312,3273,9297,382,CA1
849716780,792626851,127,27,1280,8315,3269,9301,382,CA1
849716782,792626851,128,43,1300,8318,3264,9304,382,CA1
849716784,792626851,129,11,1300,8321,3260,9307,382,CA1
849716786,792626851,130,59,1320,8324,3255,9311,382,CA1
849716788,792626851,131,27,1320,8327,3251,9314,382,CA1
849716790,792626851,132,43,1340,8333,3242,9321,382,CA1
849716792,792626851,133,11,1340,8336,3237,9324,382,CA1
849716794,792626851,134,59,1360,8339,3232,9328,382,CA1
849716796,792626851,135,27,1360,8342,3228,9331,382,CA1
849716798,792626851,136,43,1380,8345,3223,9335,382,CA1
849716800,792626851,137,11,1380,8348,3219,9338,382,CA1
849716802,792626851,138,59,1400,8352,3214,9342,382,CA1
849716804,792626851,139,27,1400,8355,3210,9345,382,CA1
849716806,792626851,140,43,1420,8358,3205,9349,382,CA1
849716808,792626851,141,11,1420,8361,3200,9352,382,CA1
849716810,792626851,142,59,1440,8365,3196,9356,382,CA1
849716812,792626851,143,27,1440,8368,3191,9360,382,CA1
849716816,792626851,145,11,1460,8375,3182,9367,382,CA1
849716818,792626851,146,59,1480,8378,3177,9371,382,CA1
849716820,792626851,147,27,1480,8381,3172,9374,382,CA1
849716822,792626851,148,43,1500,8385,3168,9378,382,CA1
849716824,792626851,149,11,1500,8388,3163,9382,382,CA1
849716826,792626851,150,59,1520,8392,3158,9385,382,CA1
849716830,792626851,152,43,1540,8399,3149,9393,382,CA1
849716832,792626851,153,11,1540,8402,3144,9397,382,CA1
849716834,792626851,154,59,1560,8406,3140,9401,382,CA1
849716836,792626851,155,27,1560,8409,3135,9405,382,CA1
849716838,792626851,156,43,1580,8417,3126,9413,382,CA1
849716840,792626851,157,11,1580,8420,3121,9417,382,CA1
849716842,792626851,158,59,1600,8424,3116,9421,382,CA1
849716844,792626851,159,27,1600,8428,3112,9425,382,CA1
849716846,792626851,160,43,1620,8431,3107,9429,382,CA1
849716848,792626851,161,11,1620,8435,3103,9433,382,CA1
849716850,792626851,162,59,1640,8439,3098,9437,382,CA1
849716852,792626851,163,27,1640,8443,3093,9441,382,CA1
849716854,792626851,164,43,1660,8447,3089,9446,382,CA1
849716856,792626851,165,11,1660,8450,3084,9450,382,CA1
849716858,792626851,166,59,1680,8454,3080,9454,382,CA1
849716860,792626851,167,27,1680,8458,3075,9459,382,CA1
849716862,792626851,168,43,1700,8462,3071,9463,382,CA1
849716864,792626851,169,11,1700,8466,3066,9467,382,CA1
849716866,792626851,170,59,1720,8470,3062,9472,382,CA1
849716868,792626851,171,27,1720,8474,3057,9476,382,CA1
849716870,792626851,172,43,1740,8478,3053,9481,382,CA1
849716872,792626851,173,11,1740,8482,3048,9486,382,CA1
849716874,792626851,174,59,1760,8486,3044,9490,382,CA1
849716876,792626851,175,27,1760,8490,3040,9495,382,CA1
849716878,792626851,176,43,1780,8494,3035,9500,382,CA1
849716880,792626851,177,11,1780,8498,3031,9505,382,CA1
849716882,792626851,178,59,1800,8502,3026,9509,382,CA1
849716884,792626851,179,27,1800,8506,3022,9514,382,CA1
849716886,792626851,180,43,1820,8515,3014,9524,382,CA1
849716888,792626851,181,11,1820,8519,3009,9529,382,CA1
849716890,792626851,182,59,1840,8523,3005,9534,382,CA1
849716892,792626851,183,27,1840,8527,3001,9539,382,CA1
849716894,792626851,184,43,1860,8531,2997,9545,382,CA1
849716896,792626851,185,11,1860,8535,2992,9550,382,CA1
849716898,792626851,186,59,1880,8540,2988,9555,382,CA1
849716900,792626851,187,27,1880,8544,2984,9560,382,CA1
849716904,792626851,189,11,1900,8552,2976,9571,382,CA1
849716906,792626851,190,59,1920,8556,2972,9577,382,CA1
849716908,792626851,191,27,1920,8561,2967,9582,382,CA1
849716910,792626851,192,43,1940,8565,2963,9587,382,CA1
849716912,792626851,193,11,1940,8569,2959,9593,382,CA1
849716914,792626851,194,59,1960,8573,2955,9599,382,CA1
849716916,792626851,195,27,1960,8578,2951,9604,382,CA1
849716918,792626851,196,43,1980,8582,2947,9610,382,CA1
849716920,792626851,197,11,1980,8586,2942,9615,382,CA1
849716922,792626851,198,59,2000,8590,2938,9621,382,CA1
849716924,792626851,199,27,2000,8594,2934,9627,382,CA1
849716926,792626851,200,43,2020,8599,2930,9633,382,CA1
849716928,792626851,201,11,2020,8603,2926,9638,382,CA1
849716930,792626851,202,59,2040,8607,2921,9644,382,CA1
849716932,792626851,203,27,2040,8611,2917,9650,382,CA1
849716934,792626851,204,43,2060,8620,2908,9662,382,CA1
849716936,792626851,205,11,2060,8624,2904,9668,382,CA1
849716938,792626851,206,59,2080,8628,2900,9674,382,CA1
849716940,792626851,207,27,2080,8632,2895,9680,382,CA1
849716942,792626851,208,43,2100,8636,2891,9686,382,CA1
849716944,792626851,209,11,2100,8640,2886,9692,382,CA1
849716946,792626851,210,59,2120,8644,2882,9698,382,CA1
849716948,792626851,211,27,2120,8648,2877,9704,382,CA1
849716950,792626851,212,43,2140,8652,2872,9710,382,CA1
849716952,792626851,213,11,2140,8656,2868,9716,382,CA1
849716954,792626851,214,59,2160,8660,2863,9722,382,CA1
849716956,792626851,215,27,2160,8664,2858,9728,409,VISl
849716958,792626851,216,43,2180,8668,2853,9734,409,VISl
849716960,792626851,217,11,2180,8672,2848,9740,409,VISl
849716962,792626851,218,59,2200,8675,2843,9746,409,VISl
849716964,792626851,219,27,2200,8679,2838,9753,409,VISl
849716966,792626851,220,43,2220,8683,2833,9759,409,VISl
849716968,792626851,221,11,2220,8687,2828,9765,409,VISl
849716970,792626851,222,59,2240,8690,2823,9771,409,VISl
849716972,792626851,223,27,2240,8694,2818,9777,409,VISl
849716974,792626851,224,43,2260,8698,2813,9783,409,VISl
849716976,792626851,225,11,2260,8702,2807,9789,409,VISl
849716978,792626851,226,59,2280,8705,2802,9796,409,VISl
849716982,792626851,228,43,2300,8712,2791,9808,409,VISl
849716984,792626851,229,11,2300,8716,2786,9814,409,VISl
849716986,792626851,230,59,2320,8716,2786,9814,409,VISl
849716988,792626851,231,27,2320,8719,2780,9820,409,VISl
849716990,792626851,232,43,2340,8723,2775,9826,409,VISl
849716992,792626851,233,11,2340,8727,2769,9832,409,VISl
849716994,792626851,234,59,2360,8730,2763,9839,409,VISl
849716996,792626851,235,27,2360,8733,2758,9845,409,VISl
849716998,792626851,236,43,2380,8737,2752,9851,409,VISl
849717000,792626851,237,11,2380,8740,2746,9857,409,VISl
849717002,792626851,238,59,2400,8744,2740,9863,409,VISl
849717004,792626851,239,27,2400,8747,2734,9869,409,VISl
849717006,792626851,240,43,2420,8751,2728,9875,409,VISl
849717008,792626851,241,11,2420,8751,2728,9875,409,VISl
849717010,792626851,242,59,2440,8754,2722,9882,409,VISl
849717012,792626851,243,27,2440,8757,2716,9888,409,VISl
849717014,792626851,244,43,2460,8761,2710,9894,409,VISl
849717016,792626851,245,11,2460,8764,2704,9900,409,VISl
849717018,792626851,246,59,2480,8768,2698,9906,409,VISl
849717020,792626851,247,27,2480,8771,2692,9912,409,VISl
849717022,792626851,248,43,2500,8774,2686,9918,409,VISl
849717024,792626851,249,11,2500,8778,2680,9924,409,VISl
849717026,792626851,250,59,2520,8781,2674,9930,409,VISl
849717028,792626851,251,27,2520,8784,2667,9936,409,VISl
849717030,792626851,252,43,2540,8784,2667,9936,409,VISl
849717032,792626851,253,11,2540,8788,2661,9942,409,VISl
849717034,792626851,254,59,2560,8791,2655,9948,409,VISl
849717036,792626851,255,27,2560,8794,2649,9954,409,VISl
849717038,792626851,256,43,2580,8798,2642,9960,409,VISl
849717040,792626851,257,11,2580,8801,2636,9966,409,VISl
849717042,792626851,258,59,2600,8804,2629,9972,409,VISl
849717044,792626851,259,27,2600,8808,2623,9978,409,VISl
849717046,792626851,260,43,2620,8811,2617,9983,409,VISl
849717048,792626851,261,11,2620,8814,2610,9989,409,VISl
849717050,792626851,262,59,2640,8818,2604,9995,409,VISl
849717052,792626851,263,27,2640,8818,2604,9995,409,VISl
849717056,792626851,265,11,2660,8824,2590,10007,409,VISl
849717058,792626851,266,59,2680,8828,2584,10012,409,VISl
849717060,792626851,267,27,2680,8831,2577,10018,409,VISl
849717062,792626851,268,43,2700,8834,2571,10024,409,VISl
849717064,792626851,269,11,2700,8838,2564,10029,409,VISl
849717066,792626851,270,59,2720,8841,2557,10035,409,VISl
849717068,792626851,271,27,2720,8845,2551,10041,409,VISl
849717070,792626851,272,43,2740,8848,2544,10046,409,VISl
849717072,792626851,273,11,2740,8851,2537,10052,409,VISl
849717074,792626851,274,59,2760,8851,2537,10052,409,VISl
849717076,792626851,275,27,2760,8855,2530,10057,409,VISl
849717078,792626851,276,43,2780,8858,2523,10063,409,VISl
849717080,792626851,277,11,2780,8861,2516,10068,409,VISl
849717082,792626851,278,59,2800,8865,2509,10074,409,VISl
849717084,792626851,279,27,2800,8868,2503,10079,409,VISl
849717086,792626851,280,43,2820,8872,2496,10084,409,VISl
849717088,792626851,281,11,2820,8875,2489,10090,409,VISl
849717090,792626851,282,59,2840,8879,2482,10095,409,VISl
849717092,792626851,283,27,2840,8882,2475,10100,409,VISl
849717094,792626851,284,43,2860,8886,2467,10105,409,VISl
849717096,792626851,285,11,2860,8886,2467,10105,409,VISl
849717098,792626851,286,59,2880,8889,2460,10111,409,VISl
849717100,792626851,287,27,2880,8892,2453,10116,409,VISl
849717102,792626851,288,43,2900,8896,2446,10121,409,VISl
849717104,792626851,289,11,2900,8899,2439,10126,409,VISl
849717106,792626851,290,59,2920,8903,2432,10131,409,VISl
849717108,792626851,291,27,2920,8906,2424,10136,409,VISl
849717110,792626851,292,43,2940,8910,2417,10141,409,VISl
849717112,792626851,293,11,2940,8914,2410,10146,409,VISl
849717114,792626851,294,59,2960,8917,2402,10150,409,VISl
849717116,792626851,295,27,2960,8921,2395,10155,409,VISl
849717118,792626851,296,43,2980,8921,2395,10155,409,VISl
849717120,792626851,297,11,2980,8924,2388,10160,409,VISl
849717122,792626851,298,59,3000,8928,2380,10165,409,VISl
849717124,792626851,299,27,3000,8931,2373,10169,409,VISl
849717126,792626851,300,43,3020,8935,2365,10174,409,VISl
849717128,792626851,301,11,3020,8938,2358,10179,409,VISl
849717130,792626851,302,59,3040,8942,2350,10183,409,VISl
849717134,792626851,304,43,3060,8949,2335,10192,409,VISl
849717136,792626851,305,11,3060,8953,2328,10197,409,VISl
849717138,792626851,306,59,3080,8957,2320,10201,409,VISl
849717140,792626851,307,27,3080,8957,2320,10201,409,VISl
849717142,792626851,308,43,3100,8960,2312,10206,409,VISl
849717144,792626851,309,11,3100,8964,2305,10210,409,VISl
849717146,792626851,310,59,3120,8968,2297,10214,409,VISl
849717148,792626851,311,27,3120,8971,2289,10218,409,VISl
849717150,792626851,312,43,3140,8975,2282,10223,409,VISl
849717152,792626851,313,11,3140,8979,2274,10227,409,VISl
849717154,792626851,314,59,3160,8982,2266,10231,409,VISl
849717156,792626851,315,27,3160,8986,2258,10235,409,VISl
849717158,792626851,316,43,3180,8990,2250,10239,409,VISl
849717160,792626851,317,11,3180,8994,2242,10243,409,VISl
849717162,792626851,318,59,3200,8994,2242,10243,409,VISl
849717164,792626851,319,27,3200,8997,2235,10247,409,VISl
849717166,792626851,320,43,3220,9001,2227,10251,,
849717168,792626851,321,11,3220,9005,2219,10255,,
849717170,792626851,322,59,3240,9009,2211,10259,,
849717172,792626851,323,27,3240,9012,2203,10263,,
849717174,792626851,324,43,3260,9020,2187,10271,,
849717176,792626851,325,11,3260,9024,2179,10275,,
849717178,792626851,326,59,3280,9028,2171,10279,,
849717180,792626851,327,27,3280,9031,2163,10282,,
849717182,792626851,328,43,3300,9035,2155,10286,,
849717184,792626851,329,11,3300,9039,2147,10290,,
849717186,792626851,330,59,3320,9043,2139,10293,,
849717188,792626851,331,27,3320,9047,2131,10297,,
849717190,792626851,332,43,3340,9051,2123,10301,,
849717192,792626851,333,11,3340,9054,2115,10304,,
849717194,792626851,334,59,3360,9058,2107,10308,,
849717196,792626851,335,27,3360,9062,2098,10311,,
849717198,792626851,336,43,3380,9066,2090,10315,,
849717200,792626851,337,11,3380,9070,2082,10318,,
849717202,792626851,338,59,3400,9074,2074,10322,,
849717204,792626851,339,27,3400,9078,2066,10325,,
849717208,792626851,341,11,3420,9086,2050,10332,,
849717210,792626851,342,59,3440,9089,2041,10335,,
849717212,792626851,343,27,3440,9093,2033,10339,,
849717214,792626851,344,43,3460,9097,2025,10342,,
849717216,792626851,345,11,3460,9101,2017,10345,,
